CANDIDATE_ID,CANDIDATE_NAME,CANDIDATE_OFFICE,CANDIDATE_STATE,CANDIDATE_DISTRICT,COMMITTEE_ID,COMMITTEE_NAME,SB_IMAGE_NUM,PAYEE_NAME,PAYEE_STREET,PAYEE_CITY,PAYEE_STATE,DISBURSEMENT_DESCRIPTION,DISBURSEMENT_DATE,COMMUNICATION_DATE,PUBLIC_DISBURSEMENT_DATE,REPORTED_DISBURSEMENT_AMOUNT,NUMBER_OF_CANDIDATES,CALCULATED_CANDIDATE_SHARE
"S6ME00159","COLLINS, SUSAN M.","S","ME","00","C30001101","US CHAMBER OF COMMERCE","202006179239812903","SRCP MEDIA, INC.","201 NORTH UNION STREET","ALEXANDRIA","VA","MEDIA ADVERTISEMENT - KEEP MAINE CONNECTED AD - MENTIONING SEN. SUSAN COLLINS, 6/16/20 - 6/29/20","16-JUN-20","16-JUN-20","16-JUN-20","609678","1","609678"
"S4CO00395","GARDNER, CORY","S","CO","00","C30001101","US CHAMBER OF COMMERCE","202006179239817745","PRIME MEDIA PARTNERS LLC","4201 WILSON BLVD. #110-126","ARLINGTON","VA","MEDIA ADVERTISEMENT - HEAD START AD - MENTIONING SEN. CORY GARDNER 6/17/20 - 7/7/20","17-JUN-20","17-JUN-20","17-JUN-20","504402","1","504402"
"S0KS00315","MARSHALL, ROGER W","S","KS","00","C30001101","US CHAMBER OF COMMERCE","202007139244503856","DEL CIELO MEDIA","1427 LESLIE AVE #102","ALEXANDRIA","VA","MEDIA ADVERTISEMENT - FIGHTING FOR VETS AD - MENTIONING ROGER MARSHALL 7/13/20 - 7/26/20","13-JUL-20","13-JUL-20","13-JUL-20","319334","1","319334"
"S0KS00315","MARSHALL, ROGER W","S","KS","00","C30001101","US CHAMBER OF COMMERCE","202007139244503856","STRATEGIC MEDIA PLACEMENT","7669 STAGERS LOOP","DELAWARE","OH","PRODUCTION COSTS FOR MEDIA AD - FIGHTING FOR VETS AD - MENTIONING ROGER MARSHALL 7/13/20 - 7/26/20","13-JUL-20","13-JUL-20","13-JUL-20","10000","1","10000"
"S8MN00578","SMITH, TINA","S","MN","00","C30001101","US CHAMBER OF COMMERCE","202009169267206432","R STREET FILMS","1626 BELLE VIEW BLVD STE 7496","ALEXANDRIA","VA","MEDIA ADVERTISEMENT - FOREGIVENESS AD - MENTIONING SEN. TINA SMITH 9/15/20 - 9/25/20","15-SEP-20","15-SEP-20","15-SEP-20","490000","1","490000"
"S2MT00096","DAINES, STEVE","S","MT","00","C30001101","US CHAMBER OF COMMERCE","202009089267122342","PRIME MEDIA PARTNERS LLC","4201 WILSON BLVD. #110-126","ARLINGTON","VA","MEDIA ADVERTISEMENT - RESILIENT AD - MENTIONING SEN. STEVE DAINES 9/9/20 - 9/18/20","09-SEP-20","09-SEP-20","09-SEP-20","500000","1","500000"
"S4IA00129","ERNST, JONI K","S","IA","00","C30001101","US CHAMBER OF COMMERCE","202010079285051806","REVOLUTION MEDIA GROUP","1020 PRINCESS STREET","ALEXANDRIA","VA","MEDIA ADVERTISEMENT - BETTER DEAL AD - MENTIONING SEN. JONI ERNST 10/7/20 - 10/17/20","07-OCT-20","07-OCT-20","07-OCT-20","560000","1","560000"
"S6ME00159","COLLINS, SUSAN M.","S","ME","00","C30001101","US CHAMBER OF COMMERCE","202010069285028156","SRCP MEDIA INC.","201 NORTH UNION STREET SUITE 200","ALEXANDRIA","VA","MEDIA ADVERTISEMENT - SAVED AD - MENTIONING SEN. SUSAN COLLINS 10/6/20 - 10/19/20","06-OCT-20","06-OCT-20","06-OCT-20","846300","1","846300"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003263","VOTE YES FOR FAIRNESS","202010269336531644","MAGNUS PEARSON MEDIA","311 WOLFE ST","ALEXANDRIA","VA","AD PRODUCTION - HIGHLY ESTIMATE","24-OCT-20","24-OCT-20","24-OCT-20","14239.06","1","14239.06"
"P80001571","TRUMP, DONALD J.","P","US","00","C30003263","VOTE YES FOR FAIRNESS","202010269336531644","GRASSROOTS MEDIA LLC","2 BALA PLAZA","BALA CYNWYD","PA","TV AD BUY - HIGHLY ESTIMATE","24-OCT-20","24-OCT-20","24-OCT-20","1100000","1","1100000"
