CANDIDATE_ID,CANDIDATE_NAME,CANDIDATE_OFFICE,CANDIDATE_STATE,CANDIDATE_DISTRICT,COMMITTEE_ID,COMMITTEE_NAME,SB_IMAGE_NUM,PAYEE_NAME,PAYEE_STREET,PAYEE_CITY,PAYEE_STATE,DISBURSEMENT_DESCRIPTION,DISBURSEMENT_DATE,COMMUNICATION_DATE,PUBLIC_DISBURSEMENT_DATE,REPORTED_DISBURSEMENT_AMOUNT,NUMBER_OF_CANDIDATES,CALCULATED_CANDIDATE_SHARE
"S8MO00160","HAWLEY, JOSHUA DAVID","S","MO","00","C30002802","MAJORITY FORWARD","201809089121658859","WATERFRONT STRATEGIES","3050 K ST NW","WASHINGTON","DC","MEDIA BUY  -  'JANICE'","07-SEP-18","07-SEP-18","07-SEP-18","405421","1","405421"
"S8AZ00221","MCSALLY, MARTHA","S","AZ","00","C30002802","MAJORITY FORWARD","201809089121658859","WATERFRONT STRATEGIES","3050 K ST NW","WASHINGTON","DC","MEDIA BUY  -  'JUST WRONG'","07-SEP-18","07-SEP-18","07-SEP-18","267092","1","267092"
"S8ND00120","CRAMER, KEVIN MR.","S","ND","00","C30002802","MAJORITY FORWARD","201809089121658860","WATERFRONT STRATEGIES","3050 K ST NW","WASHINGTON","DC","MEDIA BUY  - 'LET'","07-SEP-18","07-SEP-18","07-SEP-18","63241","1","63241"
"S8WV00143","MORRISEY, PATRICK MR","S","WV","00","C30002802","MAJORITY FORWARD","201809089121658860","WATERFRONT STRATEGIES","3050 K ST NW","WASHINGTON","DC","MEDIA BUY  -  'JULIE'","07-SEP-18","07-SEP-18","07-SEP-18","282298","1","282298"
"H4ME02234","POLIQUIN, BRUCE L","H","ME","02","C30002620","PATRIOT MAJORITY USA","201809079121656472","DIXON/DAVIS MEDIA GROUP LLC","1028 33RD ST NW","WASHINGTON","DC","RADIO PRODUCTION OF 'RECORD'","07-SEP-18","07-SEP-18","07-SEP-18","3190","1","3190"
"H4ME02234","POLIQUIN, BRUCE L","H","ME","02","C30002620","PATRIOT MAJORITY USA","201809079121656472","WATERFRONT STRATEGIES","3050 K ST NW","WASHINGTON","DC","RADIO ADVERTISING OF 'RECORD'","07-SEP-18","07-SEP-18","07-SEP-18","38664.26","1","38664.26"
"","","","","","C30002927","PLUS ACTION FUND","201810269133543661","PLUS ACTION FUND","PO BOX 411075","SAN FRANCISCO","CA","COLIN ALLRED - SUPPORTING","25-OCT-18","23-OCT-18","23-OCT-18","1206.73","1","1206.73"
"H4CA25123","KNIGHT, STEVE","H","CA","25","C30002786","SOCAL HEALTH CARE COALITION A PROJECT OF SIXTEEN THIRTY FUND","201805219112194569","HARDPIN MEDIA LLC","247 WATER ST.","BROOKLYN","NY","ADVERTISEMENT PRODUCTION - ?STAND UP FOR US","16-MAY-18","17-MAY-18","17-MAY-18","22013","1","22013"
"H4CA25123","KNIGHT, STEVE","H","CA","25","C30002786","SOCAL HEALTH CARE COALITION A PROJECT OF SIXTEEN THIRTY FUND","201805219112194569","TARGETED PLATFORM MEDIA LLC","1291 HOLLYWOOD AVE","ANNAPOLIS","MD","MEDIA BUY - ?STAND UP FOR US","16-MAY-18","17-MAY-18","17-MAY-18","98136","1","98136"
"H8CA20059","NUNES, DEVIN GERALD","H","CA","22","C30002869","THE SWAMP ACCOUNTABILITY PROJECT","201810059124319940","BOLO STRATEGIES","1090 VERMONT AVE","WASHINGTON","DC","TV ADVERTISING","04-OCT-18","04-OCT-18","04-OCT-18","10000","1","10000"
"H8CA20059","NUNES, DEVIN GERALD","H","CA","22","C30002869","THE SWAMP ACCOUNTABILITY PROJECT","201810059124319943","BOLO STRATEGIES LLC","1080 VERMONT AVE NW","WASHINGTON","DC","TV ADVERTISING","19-SEP-18","19-SEP-18","19-SEP-18","10300","1","10300"
"H8CA20059","NUNES, DEVIN GERALD","H","CA","22","C30002869","THE SWAMP ACCOUNTABILITY PROJECT","201810059124319943","HOWE CREATIVE GROUP LLC","1750 HIGHWAY 160 WEST","FORT MILL","SC","ADVERTISING PRODUCTION","19-SEP-18","19-SEP-18","19-SEP-18","3000","1","3000"
"H6OH04082","JORDAN, JAMES D.","H","OH","04","C30002869","THE SWAMP ACCOUNTABILITY PROJECT","201810129124504543","BOLO STRATEGIES LLC","1090 VERMONT AVE NW","WASHINGTON","DC","TV ADVERTISING - JIM JORDAN","12-OCT-18","12-OCT-18","12-OCT-18","15000","1","15000"
"H6OH04082","JORDAN, JAMES D.","H","OH","04","C30002869","THE SWAMP ACCOUNTABILITY PROJECT","201810129124504543","HOWE CREATIVE GROUP LLC","1750 HIGHWAY 160 WEST","FORT MILL","SC","ADVERTISING PRODUCTION - JIM JORDAN","12-OCT-18","12-OCT-18","12-OCT-18","3500","1","3500"
"H8CA20059","NUNES, DEVIN GERALD","H","CA","22","C30002869","THE SWAMP ACCOUNTABILITY PROJECT","201812039133919903","BOLO STRATEGIES LLC","1090 VERMONT AVE NW","WASHINGTON","DC","TV ADVERTISING - NUNES 3","17-OCT-18","17-OCT-18","17-OCT-18","13000","1","13000"
"S8AZ00221","MCSALLY, MARTHA","S","AZ","00","C30001101","US CHAMBER OF COMMERCE","201811219133807009","REVOLUTION MEDIA GROUP","1020 PRINCESS STREET","ALEXANDRIA","VA","TV ADVERTISEMENT - AZ MCSALLY - MENTIONING REP. MARTHA MCSALLY 10/10 TO 11/6.","10-OCT-18","10-OCT-18","10-OCT-18","1000000","1","1000000"
"S8TN00337","BLACKBURN, MARSHA MRS.","S","TN","00","C30001101","US CHAMBER OF COMMERCE","201811219133807009","REVOLUTION MEDIA GROUP","1020 PRINCESS STREET","ALEXANDRIA","VA","TV ADVERTISEMENT - MOVING TN FORWARD - MENTIONING REP. MARSHA BLACKBURN 10/10 TO 11/6.","10-OCT-18","10-OCT-18","10-OCT-18","750000","1","750000"
"S6MT00162","TESTER, JON","S","MT","00","C30001101","US CHAMBER OF COMMERCE","201811219133807012","SOMETHING ELSE STRATEGIES","212 GOLDEN WILLOW CT.","EASLEY","SC","TV ADVERTISEMENT - PRESCRIPTION - MENTIONING SEN. JON TESTER 10/13 TO 11/2.","13-OCT-18","13-OCT-18","13-OCT-18","1000000","1","1000000"
"H0KS03137","YODER, KEVIN","H","KS","03","C30001101","US CHAMBER OF COMMERCE","201811269133808494","R STREET FILMS","1626 BELLE VIEW BLVD.","ALEXANDRIA","VA","TV ADVERTISEMENT - TORN - MENTIONING REP. KEVIN YODER.","19-SEP-18","19-SEP-18","20-SEP-18","200000","1","200000"
"S2IN00091","DONNELLY, JOSEPH S","S","IN","00","C30001101","US CHAMBER OF COMMERCE","201812119142292401","REVOLUTION MEDIA GROUP","1020 PRINCESS STREET","ALEXANDRIA","VA","TV ADVERTISEMENT - JOE SAID - MENTIONING SEN. JOE DONNELLY.","26-OCT-18","26-OCT-18","26-OCT-18","500000","1","500000"
"","","","","","C30002893","WINNING FOR WOMEN INC.","201810239130807071","SRCP MEDIA INC.","201 N UNION STREET","ALEXANDRIA","VA","BROADCAST COMMUNICATION - PROTECT","19-OCT-18","24-OCT-18","24-OCT-18","500000","1","500000"
"H4WA05077","MCMORRIS RODGERS, CATHY","H","WA","05","C30002893","WINNING FOR WOMEN INC.","201810189125624892","NEBO MEDIA","PO BOX 9825","ARLINGTON","VA","BROADCAST COMMUNICATION - HYDROPOWER","28-SEP-18","11-OCT-18","11-OCT-18","180540","1","180540"
"H4WA05077","MCMORRIS RODGERS, CATHY","H","WA","05","C30002893","WINNING FOR WOMEN INC.","201810189125624892","FP1 STRATEGIES LLC","3001 WASHINGTON BLVD","ARLINGTON","VA","BROADCAST COMMUNICATION - HYDROPOWER","12-OCT-18","11-OCT-18","11-OCT-18","10000","1","10000"
"H4WA05077","MCMORRIS RODGERS, CATHY","H","WA","05","C30002893","WINNING FOR WOMEN INC.","201810189125624893","FP1 STRATEGIES LLC","3001 WASHINGTON BLVD","ARLINGTON","VA","BROADCAST COMMUNICATION - HYDROPOWER","18-OCT-18","11-OCT-18","11-OCT-18","945","1","945"
